0.9108973609	hawaii
0.9094651924	bucs
0.9093388806	adam
0.9092708152	tories
0.9091656906	iraq
0.9089261355	whitmer
0.9087222072	pbs
0.9079394790	kuwait
0.9079389199	mcconnell
0.9076661926	dow
0.9075455971	nejm
0.9075393477	cm
0.9075189237	tokyo
0.9075041261	seattle
0.9074608311	fresno
0.9073126286	repost
0.9072734623	philadelphia
0.9072483609	aap
0.9071322781	rnc
0.9070215904	neil
0.9070215904	mecca
0.9069615882	nigerians
0.9068476456	nys
0.9066583222	october
0.9066580844	cooper
0.9065895686	egypt
0.9064954184	vegas
0.9063976456	hc
0.9063442633	roundup
0.9062985498	sen
0.9062884499	afp
0.9059795415	imf
0.9058437894	virginia
0.9058383821	nairobi
0.9058380933	dawn
0.9056787293	toronto
0.9055459833	islamabad
0.9054837265	chaz
0.9054603147	daca
0.9054515533	co2
0.9053223453	npr
0.9050596163	bjp
0.9050372748	ccp
0.9049741162	tiz
0.9049717421	atlanta
0.9049700937	kenya
0.9049242315	nz
0.9048536780	amc
0.9048394753	brad
0.9048144242	tn
0.9047889163	va
0.9047878698	dc
0.9047803259	ons
0.9047295365	bame
0.9046584918	clearwater
0.9046251152	psa
0.9045600947	lg
0.9045071620	niger
0.9044626183	ondo
0.9044031685	rna
0.9042973840	afghan
0.9042973840	bangalore
0.9042779163	tedros
0.9042768280	cuban
0.9042510541	japanese
0.9042055671	cbse
0.9041817047	unicef
0.9041726810	nyc
0.9041486755	dj
0.9040719578	wetangula
0.9040136320	ben
0.9040041983	catholic
0.9039762246	jordan
0.9039726390	nascar
0.9039016879	ii
0.9037908208	ph
0.9037885300	kentucky
0.9036792541	stephen
0.9036744126	vancouver
0.9036630851	saudi
0.9036528802	lancet
0.9036168215	indonesia
0.9035643123	srinagar
0.9035641840	cardiff
0.9035374123	uganda
0.9035174953	zinc
0.9033995988	ford
0.9033816175	ufc
0.9033681158	fda
0.9033220453	arnold
0.9032659150	belgium
0.9032266829	iot
0.9031822142	houston
0.9030967421	odisha
0.9030659970	larry
0.9030199034	ky
0.9030192190	gmt
0.9029668642	miller
0.9029648220	typhoid
0.9029374319	august
0.9028454340	automotive
0.9027927319	dallas
0.9027896146	flash
0.9027649407	netherlands
